Region,Site,Longitude,Latitude,SiteType,Year,Survey_Date,Season,DFOArea,Species,Inferred,NonPup,Pup,Swimmers,Total
Salish Sea,SE Jedediah Island,-124.173948,49.490691,W,2020,2020-11-20,winter,DFO Area 16,California,N,3,NA,0,3
Salish Sea,SE Jedediah Island,-124.173948,49.490691,W,2020,2020-12-23,winter,DFO Area 16,California,N,0,NA,0,0
Salish Sea,SE Jedediah Island,-124.173948,49.490691,W,2021,2021-01-18,winter,DFO Area 16,California,N,0,NA,0,0
Salish Sea,SE Jedediah Island,-124.173948,49.490691,W,2021,2021-02-23,winter,DFO Area 16,California,N,0,NA,0,0
Salish Sea,SE Jedediah Island,-124.173948,49.490691,W,2021,2021-03-22,winter,DFO Area 16,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,1992,1992-02-18,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,1997,1997-02-13,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,1999,1999-03-04,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2000,2000-02-24,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2000,2000-02-26,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2002,2002-02-26,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2002,2002-04-03,spring,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2003,2003-02-11,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2004,2004-02-09,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2005,2005-02-23,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2008,2008-09-30,fall,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2009,2009-02-09,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2012,2012-10-25,fall,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2016,2016-10-30,fall,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2017,2017-02-07,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2020,2020-11-21,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2020,2020-12-24,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2021,2021-01-19,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2021,2021-02-23,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,SE Kendrick Island,-123.686856,49.119888,W,2021,2021-03-23,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-12,spring,DFO Area 29,California,N,57,NA,0,57
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-13,spring,DFO Area 29,California,N,81,NA,0,81
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-15,spring,DFO Area 29,California,N,49,NA,0,49
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-16,spring,DFO Area 29,California,N,51,NA,0,51
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-17,spring,DFO Area 29,California,N,35,NA,0,35
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-18,spring,DFO Area 29,California,N,43,NA,0,43
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-19,spring,DFO Area 29,California,N,35,NA,0,35
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-20,spring,DFO Area 29,California,N,25,NA,0,25
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-21,spring,DFO Area 29,California,N,26,NA,0,26
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-22,spring,DFO Area 29,California,N,24,NA,0,24
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-23,spring,DFO Area 29,California,N,24,NA,0,24
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-24,spring,DFO Area 29,California,N,18,NA,0,18
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-25,spring,DFO Area 29,California,N,17,NA,0,17
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-26,spring,DFO Area 29,California,N,16,NA,0,16
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-27,spring,DFO Area 29,California,N,6,NA,0,6
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-28,spring,DFO Area 29,California,N,2,NA,0,2
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-29,spring,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-30,spring,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1980,1980-05-31,spring,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-02-17,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-04-23,spring,DFO Area 29,California,N,170,NA,0,170
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-04-24,spring,DFO Area 29,California,N,175,NA,0,175
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-04-25,spring,DFO Area 29,California,N,200,NA,0,200
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-04-26,spring,DFO Area 29,California,N,210,NA,0,210
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-04-27,spring,DFO Area 29,California,N,210,NA,0,210
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-04-28,spring,DFO Area 29,California,N,250,NA,0,250
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-04-29,spring,DFO Area 29,California,N,262,NA,0,262
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-04-30,spring,DFO Area 29,California,N,264,NA,0,264
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-01,spring,DFO Area 29,California,N,265,NA,0,265
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-02,spring,DFO Area 29,California,N,260,NA,0,260
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-03,spring,DFO Area 29,California,N,220,NA,0,220
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-04,spring,DFO Area 29,California,N,200,NA,0,200
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-05,spring,DFO Area 29,California,N,180,NA,0,180
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-06,spring,DFO Area 29,California,N,100,NA,0,100
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-25,spring,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-27,spring,DFO Area 29,California,N,3,NA,0,3
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-28,spring,DFO Area 29,California,N,1,NA,0,1
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-29,spring,DFO Area 29,California,N,1,NA,0,1
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-30,spring,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1982,1982-05-31,spring,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1984,1984-12-04,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1985,1985-02-18,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1985,1985-03-28,winter,DFO Area 29,California,N,1,NA,0,1
Salish Sea,Sand Heads,-123.301167,49.106167,W,1985,1985-04-29,spring,DFO Area 29,California,N,155,NA,0,155
Salish Sea,Sand Heads,-123.301167,49.106167,W,1985,1985-05-31,spring,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1986,1986-02-21,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1987,1987-02-17,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1988,1988-02-16,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1990,1990-02-19,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1991,1991-02-21,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1992,1992-02-18,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1994,1994-02-18,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1998,1998-02-17,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,1999,1999-04-05,spring,DFO Area 29,California,N,32,NA,0,32
Salish Sea,Sand Heads,-123.301167,49.106167,W,2000,2000-02-24,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,2002,2002-02-27,winter,DFO Area 29,California,N,2,NA,0,2
Salish Sea,Sand Heads,-123.301167,49.106167,W,2002,2002-04-04,spring,DFO Area 29,California,N,46,NA,0,46
Salish Sea,Sand Heads,-123.301167,49.106167,W,2009,2009-04-29,spring,DFO Area 29,California,N,50,NA,0,50
Salish Sea,Sand Heads,-123.301167,49.106167,W,2010,ns,winter,DFO Area 29,California,N,NA,NA,NA,NA
Salish Sea,Sand Heads,-123.301167,49.106167,W,2012,2012-10-25,fall,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,2016,ns,fall,DFO Area 29,California,N,NA,NA,NA,NA
Salish Sea,Sand Heads,-123.301167,49.106167,W,2017,2017-02-07,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,2020,2020-11-21,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,2020,2020-12-24,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Sand Heads,-123.301167,49.106167,W,2021,2021-02-23,winter,DFO Area 29,California,N,1,NA,0,1
Salish Sea,Sand Heads,-123.301167,49.106167,W,2021,2021-03-22,winter,DFO Area 29,California,N,30,NA,7,37
Salish Sea,Sand Heads,-123.301167,49.106167,W,2021,ns,winter,DFO Area 29,California,N,NA,NA,NA,NA
Salish Sea,Sansum Narrows,-123.554167,48.782167,W,1982,1982-02-17,winter,DFO Area 18,California,N,0,NA,2,2
Salish Sea,Sansum Narrows,-123.554167,48.782167,W,1986,1986-02-21,winter,DFO Area 18,California,N,0,NA,9,9
Salish Sea,Sansum Narrows,-123.554167,48.782167,W,1987,1987-02-17,winter,DFO Area 18,California,N,0,NA,6,6
Salish Sea,Sansum Narrows,-123.554167,48.782167,W,1992,1992-02-27,winter,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Sansum Narrows,-123.554167,48.782167,W,2005,2005-02-23,winter,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1982,1982-02-17,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1984,1984-02-15,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1984,1984-10-19,fall,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1984,1984-12-04,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1985,1985-01-07,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1985,1985-02-18,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1985,1985-03-28,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1985,1985-04-29,spring,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1987,1987-02-17,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1988,1988-02-16,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1989,1989-02-21,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1990,1990-02-19,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1991,1991-02-21,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1992,1992-02-18,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1994,1994-02-18,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1997,1997-02-12,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,1998,1998-02-17,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2002,2002-02-27,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2002,2002-04-04,spring,DFO Area 15,California,N,39,NA,0,39
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2003,2003-02-14,winter,DFO Area 15,California,N,2,NA,0,2
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2004,2004-02-10,winter,DFO Area 15,California,N,11,NA,0,11
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2005,2005-02-22,winter,DFO Area 15,California,N,15,NA,0,15
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2008,2008-10-05,fall,DFO Area 15,California,N,8,NA,0,8
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2009,2009-02-08,winter,DFO Area 15,California,N,23,NA,0,23
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2009,2009-04-28,spring,DFO Area 15,California,N,32,NA,0,32
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2012,2012-10-21,fall,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2016,2016-10-30,fall,DFO Area 15,California,N,49,NA,0,49
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2017,2017-02-07,winter,DFO Area 15,California,N,987,NA,28,1015
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2020,2020-11-20,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2020,2020-12-23,winter,DFO Area 15,California,N,73,NA,0,73
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2021,2021-01-18,winter,DFO Area 15,California,N,235,NA,0,235
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2021,2021-02-23,winter,DFO Area 15,California,N,336,NA,16,352
Salish Sea,Scotch Fir-McRae,-124.292765,49.743847,W,2021,2021-03-22,winter,DFO Area 15,California,N,90,NA,0,90
Salish Sea,Sidney Spit,-123.34535,48.653183,W,2005,2005-02-24,winter,DFO Area 19,California,N,1,NA,0,1
Salish Sea,Snake-Hudson,-123.889311,49.214333,W,1984,1984-10-19,fall,DFO Area 17,California,N,0,NA,0,0
Salish Sea,Snake-Hudson,-123.889311,49.214333,W,1984,1984-12-04,winter,DFO Area 17,California,N,0,NA,0,0
Salish Sea,Snake-Hudson,-123.889311,49.214333,W,1985,1985-02-18,winter,DFO Area 17,California,N,0,NA,0,0
Salish Sea,Snake-Hudson,-123.889311,49.214333,W,1986,1986-02-21,winter,DFO Area 17,California,N,0,NA,0,0
Salish Sea,Snake-Hudson,-123.889311,49.214333,W,1990,1990-02-19,winter,DFO Area 17,California,N,0,NA,55,55
Salish Sea,Snake-Hudson,-123.889311,49.214333,W,1991,1991-02-21,winter,DFO Area 17,California,N,467,NA,0,467
Salish Sea,Snake-Hudson,-123.889311,49.214333,W,2000,2000-02-24,winter,DFO Area 17,California,N,0,NA,0,0
Salish Sea,Snake-Hudson,-123.889311,49.214333,W,2004,2004-02-09,winter,DFO Area 17,California,N,0,NA,0,0
Salish Sea,Snake-Hudson,-123.889311,49.214333,W,2005,2005-02-23,winter,DFO Area 17,California,N,0,NA,0,0
Salish Sea,Snake-Hudson,-123.889311,49.214333,W,2009,2009-02-08,winter,DFO Area 17,California,N,0,NA,0,0
Salish Sea,Trail Islands,-123.814352,49.453299,W,1976,1976-12-17,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Trail Islands,-123.814352,49.453299,W,1977,1977-02-07,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Trail Islands,-123.814352,49.453299,W,1977,1977-02-09,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Trail Islands,-123.814352,49.453299,W,1977,1977-03-10,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Trail Islands,-123.814352,49.453299,W,1984,1984-10-19,fall,DFO Area 29,California,N,0,NA,2,2
Salish Sea,Trail Islands,-123.814352,49.453299,W,1984,1984-12-04,winter,DFO Area 29,California,N,5,NA,0,5
Salish Sea,Trail Islands,-123.814352,49.453299,W,1985,1985-01-07,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Trail Islands,-123.814352,49.453299,W,1985,1985-04-29,spring,DFO Area 29,California,N,0,NA,0,0
Salish Sea,Trial Islands,-123.304667,48.405833,W,1997,1997-02-13,winter,DFO Area 19,California,N,254,NA,0,254
Salish Sea,Trial Islands,-123.304667,48.405833,W,1998,1998-02-19,winter,DFO Area 19,California,N,2,NA,0,2
Salish Sea,Trial Islands,-123.304667,48.405833,W,1999,1999-03-05,winter,DFO Area 19,California,N,0,NA,0,0
Salish Sea,Trial Islands,-123.304667,48.405833,W,2000,2000-02-25,winter,DFO Area 19,California,N,15,NA,0,15
Salish Sea,Trial Islands,-123.304667,48.405833,W,2002,2002-02-26,winter,DFO Area 19,California,N,27,NA,0,27
Salish Sea,Trial Islands,-123.304667,48.405833,W,2002,2002-04-03,spring,DFO Area 19,California,N,0,NA,0,0
Salish Sea,Trial Islands,-123.304667,48.405833,W,2003,2003-02-11,winter,DFO Area 19,California,N,30,NA,0,30
Salish Sea,Trial Islands,-123.304667,48.405833,W,2004,2004-02-11,winter,DFO Area 19,California,N,4,NA,0,4
Salish Sea,Trial Islands,-123.304667,48.405833,W,2005,2005-02-22,winter,DFO Area 19,California,N,0,NA,0,0
Salish Sea,Trial Islands,-123.304667,48.405833,W,2009,2009-02-08,winter,DFO Area 19,California,N,0,NA,0,0
Salish Sea,Trial Islands,-123.304667,48.405833,W,2012,2012-10-25,fall,DFO Area 19,California,N,0,NA,0,0
Salish Sea,Trial Islands,-123.304667,48.405833,W,2016,2016-10-30,fall,DFO Area 19,California,N,0,NA,0,0
Salish Sea,Trial Islands,-123.304667,48.405833,W,2017,2017-02-07,winter,DFO Area 19,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,1982,1982-02-17,winter,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,1997,1997-02-13,winter,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,1998,1998-02-20,winter,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,2009,2009-02-09,winter,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,2009,2009-04-29,spring,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,2012,2012-10-25,fall,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,2016,2016-10-30,fall,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,2017,2017-02-07,winter,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,2020,2020-11-21,winter,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,2020,2020-12-24,winter,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,2021,2021-01-19,winter,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,2021,2021-02-23,winter,DFO Area 18,California,N,0,NA,0,0
Salish Sea,Tumbo-East Point,-123.041831,48.787901,W,2021,2021-03-22,winter,DFO Area 18,California,N,1,NA,0,1
Salish Sea,Vivian Island,-124.700833,49.840333,W,1986,1986-02-21,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Vivian Island,-124.700833,49.840333,W,1999,1999-03-04,winter,DFO Area 15,California,N,1,NA,0,1
Salish Sea,Vivian Island,-124.700833,49.840333,W,1999,1999-04-05,spring,DFO Area 15,California,N,5,NA,0,5
Salish Sea,Vivian Island,-124.700833,49.840333,W,2002,2002-04-04,spring,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Vivian Island,-124.700833,49.840333,W,2003,2003-02-14,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Vivian Island,-124.700833,49.840333,W,2004,2004-02-10,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Vivian Island,-124.700833,49.840333,W,2005,2005-02-22,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Vivian Island,-124.700833,49.840333,W,2008,2008-10-05,fall,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Vivian Island,-124.700833,49.840333,W,2009,2009-02-08,winter,DFO Area 15,California,N,47,NA,0,47
Salish Sea,Vivian Island,-124.700833,49.840333,W,2009,2009-04-28,spring,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Vivian Island,-124.700833,49.840333,W,2012,2012-10-21,fall,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Vivian Island,-124.700833,49.840333,W,2016,2016-10-30,fall,DFO Area 15,California,N,25,NA,3,28
Salish Sea,Vivian Island,-124.700833,49.840333,W,2017,2017-02-07,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Vivian Island,-124.700833,49.840333,W,2020,2020-11-20,winter,DFO Area 15,California,N,29,NA,0,29
Salish Sea,Vivian Island,-124.700833,49.840333,W,2020,2020-12-23,winter,DFO Area 15,California,N,8,NA,0,8
Salish Sea,Vivian Island,-124.700833,49.840333,W,2021,2021-01-18,winter,DFO Area 15,California,N,16,NA,0,16
Salish Sea,Vivian Island,-124.700833,49.840333,W,2021,2021-02-23,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,Vivian Island,-124.700833,49.840333,W,2021,2021-03-22,winter,DFO Area 15,California,N,0,NA,0,0
Salish Sea,White Islets,-123.712692,49.418236,W,1985,1985-01-07,winter,DFO Area 29,California,N,1,NA,0,1
Salish Sea,White Islets,-123.712692,49.418236,W,1985,1985-02-18,winter,DFO Area 29,California,N,1,NA,0,1
Salish Sea,White Islets,-123.712692,49.418236,W,1985,1985-03-28,winter,DFO Area 29,California,N,0,NA,0,0
Salish Sea,White Islets,-123.712692,49.418236,W,1985,1985-04-29,spring,DFO Area 29,California,N,0,NA,4,4
